sku_num,sku_pos,sku_erp,product_name,pos_erp_link_source,store_id,channel,units_net,revenue_mxn,cost_mxn,margin_mxn,margin_pct,margin_mxn_if_price_includes_iva,sale_lines_below_cost,sale_lines
46,CN-00046,ERP-PROV-MX-046-A,Termo Mercancia,inferido,T002,fisico,37.0,19626.45,8818.32,10808.13,55.07,8101.03,0,28
59,CN-00059,ERP-PROV-MX-059-B,Orgánico Cafe Grano,explicito,T014,fisico,28.0,7130.73,5027.92,2102.81,29.49,1119.26,0,22
30,CN-00030,ERP-PROV-MX-030-C,Molinillo Mercancia,explicito,T027,fisico,38.0,8436.65,4232.1,4204.55,49.84,3040.87,0,29
69,CN-00069,ERP-PROV-MX-069-C,Estándar Cafe Grano,explicito,T002,fisico,45.0,16460.69,8638.98,7821.71,47.52,5551.27,0,34
33,CN-00033,ERP-PROV-MX-033-D,Especial Cafe Molido,explicito,T022,fisico,29.0,7619.94,4435.6,3184.34,41.79,2133.31,0,22
43,CN-00043,ERP-PROV-MX-043-A,Filtros Mercancia,explicito,T027,fisico,56.0,10381.43,4857.6,5523.83,53.21,4091.91,0,37
2,CN-00002,ERP-PROV-MX-002-B,Sándwich Comida Caliente,explicito,T005,fisico,39.0,5136.71,6608.29,-1471.58,-28.65,-2180.09,30,30
12,CN-00012,ERP-PROV-MX-012-B,Sándwich Comida Caliente,explicito,T007,fisico,42.0,5591.53,2391.97,3199.56,57.22,2428.31,0,28
13,CN-00013,ERP-PROV-MX-013-B,Selección Cafe Molido,explicito,T035,fisico,77.0,15512.8,10749.68,4763.12,30.7,2623.42,0,41
14,CN-00014,ERP-PROV-MX-014-D,Descafeinado Cafe Grano,explicito,T032,fisico,35.0,12144.16,7410.89,4733.27,38.98,3058.21,0,23
33,CN-00033,ERP-PROV-MX-033-D,Especial Cafe Molido,explicito,T013,fisico,46.0,12155.69,7075.84,5079.85,41.79,3403.2,0,27
55,CN-00055,ERP-PROV-MX-055-C,Termo Mercancia,explicito,T015,fisico,31.0,19401.97,8995.69,10406.28,53.64,7730.15,0,19
18,CN-00018,ERP-PROV-MX-018-A,Tradicional Cafe Molido,explicito,T038,fisico,44.0,10416.1,5786.58,4629.52,44.45,3192.82,0,31
31,CN-00031,ERP-PROV-MX-031-A,Termo Mercancia,inferido,T038,fisico,42.0,22811.23,9937.76,12873.47,56.43,9727.09,0,29
36,CN-00036,ERP-PROV-MX-036-A,Gourmet Cafe Grano,inferido,T035,fisico,36.0,11339.02,6779.54,4559.48,40.21,2995.48,0,26
44,CN-00044,ERP-PROV-MX-044-A,Filtros Mercancia,explicito,T010,fisico,59.0,14786.88,10039.52,4747.36,32.11,2707.79,0,39
63,CN-00063,ERP-PROV-MX-063-C,Gourmet Cafe Molido,explicito,T016,fisico,43.0,3610.63,2323.44,1287.19,35.65,789.17,0,24
22,CN-00022,ERP-PROV-MX-022-A,Ensalada Comida Caliente,explicito,T025,fisico,28.0,4802.39,2695.43,2106.96,43.87,1444.56,0,20
38,CN-00038,ERP-PROV-MX-038-A,Selección Cafe Grano,explicito,T030,fisico,49.0,16687.18,11501.92,5185.26,31.07,2883.58,0,34
23,CN-00023,ERP-PROV-MX-023-B,Ensalada Comida Caliente,explicito,T003,fisico,56.0,8785.36,4517.62,4267.74,48.58,3055.97,0,39
1,CN-00001,ERP-PROV-MX-001-A,Sándwich Comida Caliente,inferido,T025,fisico,29.0,2148.36,2436.0,-287.64,-13.39,-583.97,27,27
10,CN-00010,ERP-PROV-MX-010-D,Descafeinado Cafe Grano,explicito,T019,fisico,41.0,14902.28,7226.94,7675.34,51.5,5619.85,0,32
22,CN-00022,ERP-PROV-MX-022-A,Ensalada Comida Caliente,explicito,T023,fisico,46.0,7825.56,4427.4,3398.16,43.42,2318.77,0,34
18,CN-00018,ERP-PROV-MX-018-A,Tradicional Cafe Molido,explicito,T006,fisico,46.0,11022.59,6097.73,4924.86,44.68,3404.5,0,19
27,CN-00027,ERP-PROV-MX-027-B,Latte Bebidas,explicito,T028,fisico,31.0,2777.56,998.84,1778.72,64.04,1395.61,0,25
58,CN-00058,ERP-PROV-MX-058-A,Chai Bebidas,explicito,T039,fisico,41.0,3170.51,1093.09,2077.42,65.52,1640.11,0,31
35,CN-00035,ERP-PROV-MX-035-A,Sándwich Comida Caliente,explicito,T017,fisico,49.0,6829.53,4652.84,2176.69,31.87,1234.69,0,38
19,CN-00019,ERP-PROV-MX-019-D,Gourmet Cafe Molido,explicito,T011,fisico,54.0,14695.86,7948.29,6747.57,45.91,4720.55,0,34
66,CN-00066,ERP-PROV-MX-066-B,Mocha Bebidas,explicito,T025,fisico,28.0,1623.22,585.37,1037.85,63.94,813.96,0,22
65,CN-00065,ERP-PROV-MX-065-D,Estándar Cafe Molido,explicito,T036,fisico,39.0,7883.8,3996.25,3887.55,49.31,2800.13,0,24
16,CN-00016,ERP-PROV-MX-016-C,Quiche Comida Caliente,inferido,T008,fisico,38.0,3295.61,1656.74,1638.87,49.73,1184.3,0,31
11,CN-00011,ERP-PROV-MX-011-C,Bolillo Panaderia,inferido,T023,fisico,48.0,1371.56,621.09,750.47,54.72,561.29,0,34
9,CN-00009,ERP-PROV-MX-009-B,Termo Mercancia,explicito,T006,fisico,49.0,30082.57,13005.84,17076.73,56.77,12927.41,0,36
20,CN-00020,ERP-PROV-MX-020-C,Taza Mercancia,explicito,T012,fisico,31.0,18798.54,7912.07,10886.47,57.91,8293.57,0,29
56,CN-00056,ERP-PROV-MX-056-C,Empanada Panaderia,explicito,T010,fisico,54.0,879.17,424.54,454.63,51.71,333.37,0,33
32,CN-00032,ERP-PROV-MX-032-D,Americano Cafe Grano,explicito,T007,fisico,30.0,2983.6,1427.75,1555.85,52.15,1144.32,0,23
52,CN-00052,ERP-PROV-MX-052-C,Americano Cafe Molido,explicito,T013,fisico,47.0,7950.85,5281.8,2669.05,33.57,1572.38,0,36
56,CN-00056,ERP-PROV-MX-056-C,Empanada Panaderia,explicito,T037,fisico,29.0,478.46,229.72,248.74,51.99,182.75,0,26
11,CN-00011,ERP-PROV-MX-011-C,Bolillo Panaderia,inferido,T031,fisico,51.0,1452.99,678.96,774.03,53.27,573.62,0,35
19,CN-00019,ERP-PROV-MX-019-D,Gourmet Cafe Molido,explicito,T012,fisico,35.0,9419.86,5172.54,4247.32,45.09,2948.03,0,25
39,CN-00039,ERP-PROV-MX-039-B,Taza Mercancia,explicito,T009,fisico,35.0,27981.17,16311.58,11669.59,41.71,7810.12,0,29
2,CN-00002,ERP-PROV-MX-002-B,Sándwich Comida Caliente,explicito,T026,fisico,28.0,3672.48,4730.08,-1057.6,-28.8,-1564.15,26,26
34,CN-00034,ERP-PROV-MX-034-D,Estándar Cafe Molido,explicito,T020,fisico,51.0,5528.04,3309.87,2218.17,40.13,1455.68,0,37
54,CN-00054,ERP-PROV-MX-054-B,Espresso Cafe Molido,explicito,T006,fisico,53.0,6082.88,3031.76,3051.12,50.16,2212.1,0,29
53,CN-00053,ERP-PROV-MX-053-A,Sándwich Comida Caliente,explicito,T035,fisico,46.0,6400.86,3621.69,2779.17,43.42,1896.29,0,30
2,CN-00002,ERP-PROV-MX-002-B,Sándwich Comida Caliente,explicito,T029,fisico,73.0,9580.23,12336.16,-2755.93,-28.77,-4077.34,35,35
61,CN-00061,ERP-PROV-MX-061-D,Descafeinado Cafe Molido,explicito,T021,fisico,48.0,14153.52,7888.89,6264.63,44.26,4312.42,0,30
61,CN-00061,ERP-PROV-MX-061-D,Descafeinado Cafe Molido,explicito,T027,fisico,32.0,9384.7,5315.32,4069.38,43.36,2774.94,0,24
6,CN-00006,ERP-PROV-MX-006-C,Estándar Cafe Grano,inferido,T010,fisico,34.0,6837.13,3506.49,3330.64,48.71,2387.59,0,26
49,CN-00049,ERP-PROV-MX-049-A,Mocha Bebidas,explicito,T024,fisico,57.0,5012.8,1941.41,3071.39,61.27,2379.97,0,44
50,CN-00050,ERP-PROV-MX-050-A,Chai Bebidas,explicito,T031,fisico,43.0,3929.3,1771.11,2158.19,54.93,1616.22,0,32
53,CN-00053,ERP-PROV-MX-053-A,Sándwich Comida Caliente,explicito,T019,fisico,61.0,8521.28,4758.05,3763.23,44.16,2587.88,0,34
14,CN-00014,ERP-PROV-MX-014-D,Descafeinado Cafe Grano,explicito,T029,fisico,44.0,15264.56,9409.45,5855.11,38.36,3749.65,0,34
37,CN-00037,ERP-PROV-MX-037-C,Tradicional Cafe Molido,explicito,T015,fisico,32.0,7130.67,3925.76,3204.91,44.95,2221.37,0,28
43,CN-00043,ERP-PROV-MX-043-A,Filtros Mercancia,explicito,T017,fisico,44.0,8230.88,3845.68,4385.2,53.28,3249.91,0,27
61,CN-00061,ERP-PROV-MX-061-D,Descafeinado Cafe Molido,explicito,T040,fisico,33.0,9659.87,5438.42,4221.45,43.7,2889.05,0,27
2,CN-00002,ERP-PROV-MX-002-B,Sándwich Comida Caliente,explicito,T036,fisico,70.0,9182.84,11884.38,-2701.54,-29.42,-3968.14,38,38
55,CN-00055,ERP-PROV-MX-055-C,Termo Mercancia,explicito,T002,fisico,61.0,38551.28,17712.9,20838.38,54.05,15520.96,0,40
60,CN-00060,ERP-PROV-MX-060-A,Espresso Cafe Grano,explicito,T013,fisico,29.0,5742.76,3647.29,2095.47,36.49,1303.37,0,27
45,CN-00045,ERP-PROV-MX-045-D,Especial Cafe Grano,explicito,T002,fisico,42.0,4148.18,2744.05,1404.13,33.85,831.97,0,28
25,CN-00025,ERP-PROV-MX-025-C,Latte Bebidas,explicito,T016,fisico,30.0,1464.07,473.28,990.79,67.67,788.85,0,22
26,CN-00026,ERP-PROV-MX-026-A,Premium Cafe Molido,inferido,T024,fisico,28.0,4337.47,2473.24,1864.23,42.98,1265.96,0,21
3,CN-00003,ERP-PROV-MX-003-D,Filtros Mercancia,explicito,T039,fisico,36.0,5886.53,2739.2,3147.33,53.47,2335.39,0,27
44,CN-00044,ERP-PROV-MX-044-A,Filtros Mercancia,explicito,T011,fisico,49.0,12222.44,8322.28,3900.16,31.91,2214.31,0,30
25,CN-00025,ERP-PROV-MX-025-C,Latte Bebidas,explicito,T030,fisico,33.0,1615.04,521.69,1093.35,67.7,870.59,0,23
10,CN-00010,ERP-PROV-MX-010-D,Descafeinado Cafe Grano,explicito,T020,fisico,45.0,16032.27,7946.62,8085.65,50.43,5874.3,0,29
1,CN-00001,ERP-PROV-MX-001-A,Sándwich Comida Caliente,inferido,T009,fisico,37.0,2760.49,3108.0,-347.51,-12.59,-728.27,24,24
44,CN-00044,ERP-PROV-MX-044-A,Filtros Mercancia,explicito,T016,fisico,29.0,7247.44,4914.56,2332.88,32.19,1333.23,0,25
25,CN-00025,ERP-PROV-MX-025-C,Latte Bebidas,explicito,T031,fisico,42.0,2038.77,663.14,1375.63,67.47,1094.42,0,27
1,CN-00001,ERP-PROV-MX-001-A,Sándwich Comida Caliente,inferido,T021,fisico,60.0,4456.31,5040.0,-583.69,-13.1,-1198.35,32,32
36,CN-00036,ERP-PROV-MX-036-A,Gourmet Cafe Grano,inferido,T006,fisico,59.0,18524.12,11073.27,7450.85,40.22,4895.8,0,33
12,CN-00012,ERP-PROV-MX-012-B,Sándwich Comida Caliente,explicito,T018,fisico,30.0,3975.78,1707.17,2268.61,57.06,1720.23,0,22
39,CN-00039,ERP-PROV-MX-039-B,Taza Mercancia,explicito,T008,fisico,31.0,24588.99,14352.5,10236.49,41.63,6844.91,0,27
6,CN-00006,ERP-PROV-MX-006-C,Estándar Cafe Grano,inferido,T022,fisico,57.0,11404.39,5769.06,5635.33,49.41,4062.31,0,38
46,CN-00046,ERP-PROV-MX-046-A,Termo Mercancia,inferido,T032,fisico,54.0,28729.45,12672.27,16057.18,55.89,12094.5,0,36
62,CN-00062,ERP-PROV-MX-062-B,Wrap Comida Caliente,explicito,T026,fisico,49.0,8127.78,3722.72,4405.06,54.2,3283.99,0,39
62,CN-00062,ERP-PROV-MX-062-B,Wrap Comida Caliente,explicito,T014,fisico,40.0,6620.0,3049.56,3570.44,53.93,2657.34,0,34
34,CN-00034,ERP-PROV-MX-034-D,Estándar Cafe Molido,explicito,T019,fisico,51.0,5581.02,3323.2,2257.82,40.46,1488.02,0,34
5,CN-00005,ERP-PROV-MX-005-C,Croissant Panaderia,explicito,T016,fisico,46.0,931.75,602.45,329.3,35.34,200.78,0,31
37,CN-00037,ERP-PROV-MX-037-C,Tradicional Cafe Molido,explicito,T035,fisico,60.0,13440.23,7402.25,6037.98,44.92,4184.16,0,43
38,CN-00038,ERP-PROV-MX-038-A,Selección Cafe Grano,explicito,T012,fisico,23.0,7787.4,5402.48,2384.92,30.63,1310.8,0,20
15,CN-00015,ERP-PROV-MX-015-D,Especial Cafe Molido,explicito,T027,fisico,52.0,18794.21,24737.36,-5943.15,-31.62,-8535.45,34,34
10,CN-00010,ERP-PROV-MX-010-D,Descafeinado Cafe Grano,explicito,T027,fisico,34.0,12283.48,6044.52,6238.96,50.79,4544.69,0,25
29,CN-00029,ERP-PROV-MX-029-C,Termo Mercancia,explicito,T018,fisico,38.0,23542.28,11832.15,11710.13,49.74,8462.92,0,29
5,CN-00005,ERP-PROV-MX-005-C,Croissant Panaderia,explicito,T013,fisico,43.0,879.77,561.77,318.0,36.15,196.65,0,29
59,CN-00059,ERP-PROV-MX-059-B,Orgánico Cafe Grano,explicito,T020,fisico,55.0,14070.09,9804.32,4265.77,30.32,2325.07,0,26
33,CN-00033,ERP-PROV-MX-033-D,Especial Cafe Molido,explicito,T036,fisico,28.0,7421.05,4317.28,3103.77,41.82,2080.18,0,19
37,CN-00037,ERP-PROV-MX-037-C,Tradicional Cafe Molido,explicito,T014,fisico,43.0,9614.68,5226.61,4388.07,45.64,3061.91,0,29
20,CN-00020,ERP-PROV-MX-020-C,Taza Mercancia,explicito,T015,fisico,30.0,17833.3,7673.43,10159.87,56.97,7700.1,0,25
9,CN-00009,ERP-PROV-MX-009-B,Termo Mercancia,explicito,T029,fisico,36.0,22070.67,9406.89,12663.78,57.38,9619.55,0,27
39,CN-00039,ERP-PROV-MX-039-B,Taza Mercancia,explicito,T039,fisico,44.0,35221.5,20333.06,14888.44,42.27,10030.3,0,32
65,CN-00065,ERP-PROV-MX-065-D,Estándar Cafe Molido,explicito,T013,fisico,36.0,7215.58,3690.41,3525.17,48.85,2529.92,0,21
60,CN-00060,ERP-PROV-MX-060-A,Espresso Cafe Grano,explicito,T034,fisico,42.0,8234.89,5271.42,2963.47,35.99,1827.62,0,27
45,CN-00045,ERP-PROV-MX-045-D,Especial Cafe Grano,explicito,T001,fisico,35.0,3441.55,2286.62,1154.93,33.56,680.23,0,28
26,CN-00026,ERP-PROV-MX-026-A,Premium Cafe Molido,inferido,T025,fisico,22.0,3451.14,1927.86,1523.28,44.14,1047.26,0,14
3,CN-00003,ERP-PROV-MX-003-D,Filtros Mercancia,explicito,ECOMMERCE,ecommerce,440.0,74540.77,33725.41,40815.36,54.76,30533.88,0,320
59,CN-00059,ERP-PROV-MX-059-B,Orgánico Cafe Grano,explicito,ECOMMERCE,ecommerce,388.0,103419.07,70643.08,32775.99,31.69,18511.29,0,288
31,CN-00031,ERP-PROV-MX-031-A,Termo Mercancia,inferido,T019,fisico,36.0,19541.12,8315.84,11225.28,57.44,8529.95,0,25
44,CN-00044,ERP-PROV-MX-044-A,Filtros Mercancia,explicito,T033,fisico,37.0,9290.81,6302.08,2988.73,32.17,1707.24,0,39
25,CN-00025,ERP-PROV-MX-025-C,Latte Bebidas,explicito,T012,fisico,54.0,2607.02,852.16,1754.86,67.31,1395.27,0,39
63,CN-00063,ERP-PROV-MX-063-C,Gourmet Cafe Molido,explicito,T026,fisico,47.0,3982.17,2535.67,1446.5,36.32,897.24,0,34
64,CN-00064,ERP-PROV-MX-064-C,Frappé Bebidas,explicito,T004,fisico,31.0,2602.93,950.75,1652.18,63.47,1293.16,0,25
60,CN-00060,ERP-PROV-MX-060-A,Espresso Cafe Grano,explicito,T008,fisico,40.0,7923.46,5045.32,2878.14,36.32,1785.25,0,25
58,CN-00058,ERP-PROV-MX-058-A,Chai Bebidas,explicito,T018,fisico,53.0,4108.18,1436.17,2672.01,65.04,2105.36,0,31
44,CN-00044,ERP-PROV-MX-044-A,Filtros Mercancia,explicito,T039,fisico,62.0,15415.63,10485.56,4930.07,31.98,2803.78,0,32
38,CN-00038,ERP-PROV-MX-038-A,Selección Cafe Grano,explicito,T035,fisico,51.0,17489.05,12060.8,5428.25,31.04,3015.97,0,29
45,CN-00045,ERP-PROV-MX-045-D,Especial Cafe Grano,explicito,T021,fisico,48.0,4776.49,3131.18,1645.31,34.45,986.48,0,31
44,CN-00044,ERP-PROV-MX-044-A,Filtros Mercancia,explicito,T020,fisico,40.0,10008.03,6821.59,3186.44,31.84,1806.02,0,30
29,CN-00029,ERP-PROV-MX-029-C,Termo Mercancia,explicito,T009,fisico,50.0,31212.72,15527.21,15685.51,50.25,11380.31,0,29
42,CN-00042,ERP-PROV-MX-042-A,Quiche Comida Caliente,explicito,T039,fisico,59.0,5152.46,2347.62,2804.84,54.44,2094.16,0,33
18,CN-00018,ERP-PROV-MX-018-A,Tradicional Cafe Molido,explicito,T007,fisico,64.0,15165.45,8626.17,6539.28,43.12,4447.49,0,37
10,CN-00010,ERP-PROV-MX-010-D,Descafeinado Cafe Grano,explicito,T017,fisico,63.0,22763.89,11104.95,11658.94,51.22,8519.09,0,38
29,CN-00029,ERP-PROV-MX-029-C,Termo Mercancia,explicito,T027,fisico,40.0,25090.58,12542.91,12547.67,50.01,9086.9,0,27
38,CN-00038,ERP-PROV-MX-038-A,Selección Cafe Grano,explicito,T032,fisico,46.0,15615.82,10843.84,4771.98,30.56,2618.07,0,30
18,CN-00018,ERP-PROV-MX-018-A,Tradicional Cafe Molido,explicito,T028,fisico,56.0,13333.61,7477.6,5856.01,43.92,4016.89,0,38
38,CN-00038,ERP-PROV-MX-038-A,Selección Cafe Grano,explicito,T007,fisico,43.0,14673.29,10094.48,4578.81,31.21,2554.91,0,30
29,CN-00029,ERP-PROV-MX-029-C,Termo Mercancia,explicito,T035,fisico,58.0,36234.24,17893.91,18340.33,50.62,13342.5,0,33
3,CN-00003,ERP-PROV-MX-003-D,Filtros Mercancia,explicito,T027,fisico,43.0,7012.0,3276.25,3735.75,53.28,2768.58,0,30
36,CN-00036,ERP-PROV-MX-036-A,Gourmet Cafe Grano,inferido,T040,fisico,50.0,15704.01,9351.39,6352.62,40.45,4186.55,0,33
26,CN-00026,ERP-PROV-MX-026-A,Premium Cafe Molido,inferido,T026,fisico,45.0,6948.14,3977.62,2970.52,42.75,2012.16,0,20
48,CN-00048,ERP-PROV-MX-048-C,Bolillo Panaderia,explicito,T031,fisico,46.0,1141.87,435.72,706.15,61.84,548.65,0,35
45,CN-00045,ERP-PROV-MX-045-D,Especial Cafe Grano,explicito,T009,fisico,26.0,2576.24,1697.49,878.75,34.11,523.41,0,21
23,CN-00023,ERP-PROV-MX-023-B,Ensalada Comida Caliente,explicito,T037,fisico,59.0,9280.3,4700.34,4579.96,49.35,3299.92,0,39
35,CN-00035,ERP-PROV-MX-035-A,Sándwich Comida Caliente,explicito,T001,fisico,54.0,7645.84,5015.88,2629.96,34.4,1575.36,0,37
58,CN-00058,ERP-PROV-MX-058-A,Chai Bebidas,explicito,T038,fisico,36.0,2769.35,959.44,1809.91,65.36,1427.93,0,28
15,CN-00015,ERP-PROV-MX-015-D,Especial Cafe Molido,explicito,T012,fisico,36.0,13077.33,17051.04,-3973.71,-30.39,-5777.48,20,20
29,CN-00029,ERP-PROV-MX-029-C,Termo Mercancia,explicito,T040,fisico,33.0,20648.66,10260.52,10388.14,50.31,7540.05,0,24
63,CN-00063,ERP-PROV-MX-063-C,Gourmet Cafe Molido,explicito,T034,fisico,34.0,2886.24,1832.24,1054.0,36.52,655.9,0,27
58,CN-00058,ERP-PROV-MX-058-A,Chai Bebidas,explicito,T020,fisico,30.0,2340.55,812.5,1528.05,65.29,1205.22,0,19
21,CN-00021,ERP-PROV-MX-021-A,Concha Panaderia,inferido,T017,fisico,44.0,1124.58,504.85,619.73,55.11,464.62,0,33
25,CN-00025,ERP-PROV-MX-025-C,Latte Bebidas,explicito,T033,fisico,42.0,2040.25,660.96,1379.29,67.6,1097.88,0,24
63,CN-00063,ERP-PROV-MX-063-C,Gourmet Cafe Molido,explicito,T024,fisico,46.0,3889.44,2510.82,1378.62,35.45,842.15,0,36
29,CN-00029,ERP-PROV-MX-029-C,Termo Mercancia,explicito,T026,fisico,29.0,18116.82,8928.85,9187.97,50.72,6689.1,0,24
18,CN-00018,ERP-PROV-MX-018-A,Tradicional Cafe Molido,explicito,T029,fisico,43.0,10129.46,5763.52,4365.94,43.1,2968.77,0,29
58,CN-00058,ERP-PROV-MX-058-A,Chai Bebidas,explicito,T029,fisico,44.0,3420.15,1203.76,2216.39,64.8,1744.65,0,32
38,CN-00038,ERP-PROV-MX-038-A,Selección Cafe Grano,explicito,T040,fisico,41.0,14044.26,9680.64,4363.62,31.07,2426.48,0,24
23,CN-00023,ERP-PROV-MX-023-B,Ensalada Comida Caliente,explicito,T017,fisico,52.0,8163.02,4096.76,4066.26,49.81,2940.33,0,43
23,CN-00023,ERP-PROV-MX-023-B,Ensalada Comida Caliente,explicito,T040,fisico,60.0,9373.82,4742.8,4631.02,49.4,3338.08,0,37
42,CN-00042,ERP-PROV-MX-042-A,Quiche Comida Caliente,explicito,T021,fisico,49.0,4268.97,1913.2,2355.77,55.18,1766.95,0,41
23,CN-00023,ERP-PROV-MX-023-B,Ensalada Comida Caliente,explicito,T021,fisico,23.0,3633.32,1847.58,1785.74,49.15,1284.59,0,27
31,CN-00031,ERP-PROV-MX-031-A,Termo Mercancia,inferido,T014,fisico,51.0,27254.63,11988.86,15265.77,56.01,11506.51,0,30
31,CN-00031,ERP-PROV-MX-031-A,Termo Mercancia,inferido,T035,fisico,63.0,34059.47,14766.14,19293.33,56.65,14595.47,0,36
35,CN-00035,ERP-PROV-MX-035-A,Sándwich Comida Caliente,explicito,T022,fisico,45.0,6238.38,4194.06,2044.32,32.77,1183.85,0,33
23,CN-00023,ERP-PROV-MX-023-B,Ensalada Comida Caliente,explicito,T008,fisico,38.0,5933.95,3009.24,2924.71,49.29,2106.23,0,29
1,CN-00001,ERP-PROV-MX-001-A,Sándwich Comida Caliente,inferido,T007,fisico,43.0,3184.41,3620.65,-436.24,-13.7,-875.47,31,31
66,CN-00066,ERP-PROV-MX-066-B,Mocha Bebidas,explicito,T039,fisico,35.0,2039.47,739.97,1299.5,63.72,1018.19,0,25
7,CN-00007,ERP-PROV-MX-007-D,Selección Cafe Grano,explicito,T017,fisico,47.0,11763.16,9789.8,1973.36,16.78,350.86,0,30
40,CN-00040,ERP-PROV-MX-040-A,Chocolate Bebidas,explicito,T019,fisico,51.0,2748.13,878.15,1869.98,68.05,1490.93,0,29
68,CN-00068,ERP-PROV-MX-068-C,Croissant Panaderia,explicito,T031,fisico,33.0,1303.67,519.75,783.92,60.13,604.1,0,22
70,CN-00070,ERP-PROV-MX-070-D,Molinillo Mercancia,explicito,T018,fisico,31.0,11622.87,7210.94,4411.93,37.96,2808.78,0,23
11,CN-00011,ERP-PROV-MX-011-C,Bolillo Panaderia,inferido,T005,fisico,41.0,1172.03,542.72,629.31,53.69,467.65,0,37
9,CN-00009,ERP-PROV-MX-009-B,Termo Mercancia,explicito,T019,fisico,25.0,15447.24,6672.08,8775.16,56.81,6644.51,0,23
56,CN-00056,ERP-PROV-MX-056-C,Empanada Panaderia,explicito,T022,fisico,59.0,964.63,474.7,489.93,50.79,356.88,0,37
11,CN-00011,ERP-PROV-MX-011-C,Bolillo Panaderia,inferido,T040,fisico,26.0,746.76,350.26,396.5,53.1,293.5,0,23
39,CN-00039,ERP-PROV-MX-039-B,Taza Mercancia,explicito,T016,fisico,66.0,52083.64,30762.54,21321.1,40.94,14137.15,0,37
8,CN-00008,ERP-PROV-MX-008-C,Empanada Panaderia,explicito,T037,fisico,55.0,2119.93,1150.62,969.31,45.72,676.91,0,33
19,CN-00019,ERP-PROV-MX-019-D,Gourmet Cafe Molido,explicito,T040,fisico,35.0,9514.58,5250.31,4264.27,44.82,2951.91,0,24
52,CN-00052,ERP-PROV-MX-052-C,Americano Cafe Molido,explicito,T039,fisico,50.0,8459.03,5665.7,2793.33,33.02,1626.57,0,28
52,CN-00052,ERP-PROV-MX-052-C,Americano Cafe Molido,explicito,T011,fisico,35.0,5865.42,3894.97,1970.45,33.59,1161.43,0,31
7,CN-00007,ERP-PROV-MX-007-D,Selección Cafe Grano,explicito,T019,fisico,45.0,11326.06,8721.84,2604.22,22.99,1042.0,0,26
47,CN-00047,ERP-PROV-MX-047-B,Filtros Mercancia,explicito,T037,fisico,47.0,23400.82,14908.21,8492.61,36.29,5264.91,0,35
65,CN-00065,ERP-PROV-MX-065-D,Estándar Cafe Molido,explicito,T005,fisico,34.0,6922.5,3492.33,3430.17,49.55,2475.34,0,24
17,CN-00017,ERP-PROV-MX-017-B,Quiche Comida Caliente,explicito,T019,fisico,31.0,5042.15,2475.22,2566.93,50.91,1871.46,0,27
66,CN-00066,ERP-PROV-MX-066-B,Mocha Bebidas,explicito,T004,fisico,42.0,2407.37,875.49,1531.88,63.63,1199.83,0,24
65,CN-00065,ERP-PROV-MX-065-D,Estándar Cafe Molido,explicito,T018,fisico,52.0,10485.13,5335.48,5149.65,49.11,3703.43,0,38
66,CN-00066,ERP-PROV-MX-066-B,Mocha Bebidas,explicito,T006,fisico,33.0,1914.53,690.18,1224.35,63.95,960.28,0,24
28,CN-00028,ERP-PROV-MX-028-D,Selección Cafe Molido,explicito,T014,fisico,27.0,10469.23,5226.96,5242.27,50.07,3798.24,0,20
47,CN-00047,ERP-PROV-MX-047-B,Filtros Mercancia,explicito,T014,fisico,25.0,12355.65,7957.82,4397.83,35.59,2693.6,0,21
19,CN-00019,ERP-PROV-MX-019-D,Gourmet Cafe Molido,explicito,T035,fisico,38.0,10280.75,5643.33,4637.42,45.11,3219.39,0,27
9,CN-00009,ERP-PROV-MX-009-B,Termo Mercancia,explicito,T031,fisico,57.0,34846.82,14922.17,19924.65,57.18,15118.19,0,33
39,CN-00039,ERP-PROV-MX-039-B,Taza Mercancia,explicito,T004,fisico,55.0,43774.91,25561.8,18213.11,41.61,12175.19,0,31
47,CN-00047,ERP-PROV-MX-047-B,Filtros Mercancia,explicito,T029,fisico,46.0,22751.44,14656.7,8094.74,35.58,4956.61,0,37
16,CN-00016,ERP-PROV-MX-016-C,Quiche Comida Caliente,inferido,T030,fisico,51.0,4392.92,2197.53,2195.39,49.98,1589.47,0,33
20,CN-00020,ERP-PROV-MX-020-C,Taza Mercancia,explicito,T036,fisico,27.0,16359.2,6846.51,9512.69,58.15,7256.25,0,26
51,CN-00051,ERP-PROV-MX-051-C,Termo Mercancia,explicito,T025,fisico,46.0,22216.44,10873.17,11343.27,51.06,8278.93,0,27
61,CN-00061,ERP-PROV-MX-061-D,Descafeinado Cafe Molido,explicito,T012,fisico,54.0,15867.3,8923.96,6943.34,43.76,4754.75,0,36
53,CN-00053,ERP-PROV-MX-053-A,Sándwich Comida Caliente,explicito,T010,fisico,52.0,7196.47,3900.27,3296.2,45.8,2303.58,0,34
53,CN-00053,ERP-PROV-MX-053-A,Sándwich Comida Caliente,explicito,T034,fisico,31.0,4303.87,2352.84,1951.03,45.33,1357.39,0,22
43,CN-00043,ERP-PROV-MX-043-A,Filtros Mercancia,explicito,T015,fisico,65.0,12050.01,5677.02,6372.99,52.89,4710.92,0,38
37,CN-00037,ERP-PROV-MX-037-C,Tradicional Cafe Molido,explicito,T029,fisico,34.0,7620.57,4178.07,3442.5,45.17,2391.39,0,27
